name,class,cX,cY,wX,hY,Wraw,Hraw
32x310102901,6,0.875808,0.241313,0.023084,0.023166,3840,2160
32x310102901,6,0.875808,0.219112,0.019391,0.021236,3840,2160
32x310102901,6,0.687904,0.324324,0.018467,0.023166,3840,2160
32x310102901,6,0.300554,0.698842,0.019391,0.019305,3840,2160
32x310102901,0,0.700369,0.356178,0.060018,0.052124,3840,2160
32x310102901,0,0.904894,0.237452,0.059095,0.054054,3840,2160
32x310102901,0,0.953832,0.061776,0.035088,0.119691,3840,2160
32x310102901,0,0.309788,0.725869,0.072946,0.054054,3840,2160
32x310102901,0,0.223453,0.702703,0.060942,0.046332,3840,2160
32x310102901,0,0.117729,0.695946,0.058172,0.055985,3840,2160
32x310102901,6,0.444137,0.974903,0.012927,0.027027,3840,2160
32x310102901,6,0.587719,0.179537,0.010157,0.027027,3840,2160
32x310103001,6,0.582179,0.272201,0.01385,0.034749,3840,2160
32x310103001,6,0.713296,0.324324,0.015697,0.023166,3840,2160
32x310103001,6,0.882271,0.242278,0.010157,0.025097,3840,2160
32x310103001,6,0.872576,0.23166,0.009234,0.023166,3840,2160
32x310103001,6,0.878578,0.214286,0.015697,0.019305,3840,2160
32x310103001,6,0.296399,0.694981,0.01108,0.019305,3840,2160
32x310103001,6,0.438596,0.869691,0.014774,0.032819,3840,2160
32x310103001,6,0.51385,0.910232,0.01385,0.025097,3840,2160
32x310103001,0,0.698061,0.357143,0.060942,0.03861,3840,2160
32x310103001,0,0.908126,0.232625,0.052632,0.055985,3840,2160
32x310103001,0,0.956602,0.061776,0.035088,0.119691,3840,2160
32x310103001,0,0.506464,0.110039,0.024931,0.111969,3840,2160
32x310103001,0,0.309788,0.720077,0.076639,0.057915,3840,2160
32x310103001,0,0.222068,0.696911,0.060018,0.050193,3840,2160
32x310103001,0,0.116343,0.692085,0.055402,0.052124,3840,2160
32x310103001,0,0.462142,0.475869,0.026777,0.098456,3840,2160
32x310103001,6,0.421053,0.986486,0.01108,0.023166,3840,2160
32x310103101,6,0.519852,0.811776,0.012927,0.028958,3840,2160
32x310103101,6,0.421053,0.787645,0.012927,0.030888,3840,2160
32x310103101,6,0.428901,0.897683,0.01385,0.03861,3840,2160
32x310103101,6,0.564635,0.370656,0.01385,0.023166,3840,2160
32x310103101,6,0.726223,0.332046,0.01385,0.030888,3840,2160
32x310103101,6,0.884118,0.246139,0.012004,0.025097,3840,2160
32x310103101,6,0.874885,0.232625,0.01385,0.021236,3840,2160
32x310103101,6,0.883195,0.215251,0.012004,0.025097,3840,2160
32x310103101,6,0.299631,0.700772,0.017544,0.023166,3840,2160
32x310103101,0,0.961681,0.059846,0.032318,0.119691,3840,2160
32x310103101,0,0.912281,0.233591,0.051708,0.061776,3840,2160
32x310103101,0,0.699446,0.354247,0.061865,0.044402,3840,2160
32x310103101,0,0.493536,0.503861,0.024931,0.096525,3840,2160
32x310103101,0,0.462142,0.474903,0.024931,0.096525,3840,2160
32x310103101,0,0.307941,0.723938,0.072946,0.050193,3840,2160
32x310103101,0,0.222068,0.707529,0.060018,0.044402,3840,2160
32x310103101,0,0.114497,0.696911,0.055402,0.054054,3840,2160
32x310103201,6,0.725762,0.333977,0.01662,0.023166,3840,2160
32x310103201,6,0.865651,0.206564,0.012004,0.030888,3840,2160
32x310103201,6,0.875808,0.237452,0.012004,0.027027,3840,2160
32x310103201,6,0.884118,0.244208,0.012004,0.032819,3840,2160
32x310103201,6,0.296399,0.699807,0.01662,0.021236,3840,2160
32x310103201,6,0.525392,0.705598,0.014774,0.021236,3840,2160
32x310103201,6,0.543398,0.471042,0.012004,0.027027,3840,2160
32x310103201,6,0.425669,0.97973,0.012927,0.025097,3840,2160
32x310103201,6,0.428901,0.701737,0.01385,0.028958,3840,2160
32x310103201,0,0.958449,0.055019,0.038781,0.110039,3840,2160
32x310103201,0,0.910896,0.235521,0.056325,0.054054,3840,2160
32x310103201,0,0.699908,0.354247,0.059095,0.044402,3840,2160
32x310103201,0,0.461681,0.476834,0.024007,0.096525,3840,2160
32x310103201,0,0.307018,0.722008,0.074792,0.057915,3840,2160
32x310103201,0,0.21976,0.706564,0.057248,0.046332,3840,2160
32x310103201,0,0.113112,0.69305,0.054478,0.057915,3840,2160
32x310103301,6,0.72807,0.336873,0.015697,0.021236,3840,2160
32x310103301,6,0.87627,0.216216,0.018467,0.019305,3840,2160
32x310103301,6,0.882733,0.246139,0.01108,0.028958,3840,2160
32x310103301,6,0.869806,0.238417,0.012927,0.025097,3840,2160
32x310103301,6,0.530471,0.583977,0.012004,0.025097,3840,2160
32x310103301,6,0.543398,0.585907,0.012004,0.021236,3840,2160
32x310103301,6,0.43952,0.6139,0.01108,0.023166,3840,2160
32x310103301,6,0.298246,0.697876,0.020314,0.025097,3840,2160
32x310103301,0,0.462604,0.475869,0.020314,0.094595,3840,2160
32x310103301,0,0.699908,0.356178,0.057248,0.040541,3840,2160
32x310103301,0,0.911819,0.235521,0.054478,0.054054,3840,2160
32x310103301,0,0.960757,0.05888,0.032318,0.117761,3840,2160
32x310103301,0,0.052632,0.767375,0.055402,0.052124,3840,2160
32x310103301,0,0.112188,0.696911,0.056325,0.050193,3840,2160
32x310103301,0,0.221145,0.705598,0.054478,0.040541,3840,2160
32x310103301,0,0.306094,0.722973,0.078486,0.052124,3840,2160
32x310103401,6,0.723453,0.324324,0.01385,0.023166,3840,2160
32x310103401,6,0.874423,0.236486,0.012927,0.032819,3840,2160
32x310103401,6,0.886427,0.243243,0.012927,0.027027,3840,2160
32x310103401,6,0.881348,0.218147,0.019391,0.019305,3840,2160
32x310103401,6,0.300092,0.695946,0.01662,0.021236,3840,2160
32x310103401,6,0.537858,0.689189,0.012004,0.027027,3840,2160
32x310103401,6,0.441367,0.51834,0.012927,0.025097,3840,2160
32x310103401,6,0.548015,0.488417,0.01385,0.027027,3840,2160
32x310103401,0,0.464451,0.472973,0.025854,0.096525,3840,2160
32x310103401,0,0.700369,0.359073,0.060018,0.046332,3840,2160
32x310103401,0,0.913204,0.233591,0.055402,0.054054,3840,2160
32x310103401,0,0.960757,0.060811,0.032318,0.110039,3840,2160
32x310103401,0,0.309326,0.722973,0.075716,0.048263,3840,2160
32x310103401,0,0.322715,0.782819,0.050785,0.048263,3840,2160
32x310103401,0,0.220222,0.705598,0.060018,0.048263,3840,2160
32x310103401,0,0.114035,0.697876,0.056325,0.055985,3840,2160
32x310103401,4,0.499538,0.698842,0.01662,0.054054,3840,2160
32x310103501,4,0.526777,0.107143,0.015697,0.059846,3840,2160
32x310103501,6,0.579409,0.399614,0.01385,0.023166,3840,2160
32x310103501,6,0.444598,0.416023,0.012004,0.028958,3840,2160
32x310103501,6,0.295937,0.697876,0.019391,0.021236,3840,2160
32x310103501,6,0.875346,0.201737,0.025854,0.025097,3840,2160
32x310103501,6,0.871191,0.242278,0.021237,0.021236,3840,2160
32x310103501,6,0.88735,0.240347,0.009234,0.032819,3840,2160
32x310103501,6,0.702216,0.321429,0.017544,0.017375,3840,2160
32x310103501,0,0.701754,0.360039,0.059095,0.052124,3840,2160
32x310103501,0,0.911819,0.230695,0.056325,0.059846,3840,2160
32x310103501,0,0.961681,0.060811,0.032318,0.117761,3840,2160
32x310103501,0,0.422899,0.794402,0.049861,0.040541,3840,2160
32x310103501,0,0.307941,0.725869,0.069252,0.054054,3840,2160
32x310103501,0,0.216528,0.706564,0.063712,0.042471,3840,2160
32x310103501,0,0.113573,0.696911,0.057248,0.069498,3840,2160
32x310103501,6,0.526777,0.797297,0.012004,0.030888,3840,2160
32x310103501,0,0.462142,0.476834,0.026777,0.104247,3840,2160
32x310103601,6,0.687442,0.331081,0.012004,0.025097,3840,2160
32x310103601,6,0.619114,0.313707,0.010157,0.021236,3840,2160
32x310103601,6,0.459834,0.324324,0.01108,0.027027,3840,2160
32x310103601,6,0.525392,0.898649,0.012927,0.028958,3840,2160
32x310103601,6,0.871653,0.244208,0.012927,0.025097,3840,2160
32x310103601,6,0.883195,0.239382,0.010157,0.027027,3840,2160
32x310103601,6,0.87904,0.214286,0.018467,0.019305,3840,2160
32x310103601,6,0.296399,0.698842,0.01662,0.023166,3840,2160
32x310103601,0,0.420129,0.791506,0.051708,0.03861,3840,2160
32x310103601,0,0.460295,0.480695,0.023084,0.092664,3840,2160
32x310103601,0,0.697599,0.358108,0.060018,0.040541,3840,2160
32x310103601,0,0.909972,0.233591,0.058172,0.050193,3840,2160
32x310103601,0,0.95891,0.060811,0.034164,0.1139,3840,2160
32x310103601,0,0.305171,0.721042,0.074792,0.052124,3840,2160
32x310103601,0,0.218837,0.705598,0.055402,0.03668,3840,2160
32x310103601,0,0.112188,0.699807,0.058172,0.055985,3840,2160
32x310103701,6,0.674977,0.250965,0.01108,0.027027,3840,2160
32x310103701,6,0.463527,0.222008,0.012927,0.023166,3840,2160
32x310103701,6,0.299631,0.700772,0.017544,0.023166,3840,2160
32x310103701,6,0.688366,0.333977,0.01385,0.023166,3840,2160
32x310103701,6,0.873961,0.206564,0.021237,0.023166,3840,2160
32x310103701,6,0.867959,0.246139,0.012927,0.025097,3840,2160
32x310103701,6,0.878578,0.244208,0.012004,0.032819,3840,2160
32x310103701,0,0.906279,0.236486,0.061865,0.052124,3840,2160
32x310103701,0,0.956602,0.065637,0.033241,0.11583,3840,2160
32x310103701,0,0.701293,0.361004,0.058172,0.054054,3840,2160
32x310103701,0,0.463066,0.48166,0.023084,0.102317,3840,2160
32x310103701,0,0.42844,0.791506,0.048015,0.046332,3840,2160
32x310103701,0,0.312096,0.727799,0.072022,0.050193,3840,2160
32x310103701,0,0.220683,0.704633,0.059095,0.042471,3840,2160
32x310103701,0,0.11542,0.696911,0.053555,0.057915,3840,2160
32x310103701,4,0.5,0.871622,0.015697,0.052124,3840,2160
32x310103801,6,0.735919,0.216216,0.012927,0.023166,3840,2160
32x310103801,6,0.55494,0.045367,0.014774,0.032819,3840,2160
32x310103801,6,0.467221,0.111969,0.014774,0.027027,3840,2160
32x310103801,6,0.687904,0.332046,0.012927,0.027027,3840,2160
32x310103801,6,0.871191,0.239382,0.017544,0.027027,3840,2160
32x310103801,6,0.299169,0.694981,0.020314,0.023166,3840,2160
32x310103801,6,0.885503,0.240347,0.009234,0.03668,3840,2160
32x310103801,6,0.876731,0.214286,0.015697,0.019305,3840,2160
32x310103801,4,0.563712,0.355212,0.023084,0.034749,3840,2160
32x310103801,0,0.463527,0.477799,0.024007,0.098456,3840,2160
32x310103801,0,0.504155,0.653475,0.035088,0.090734,3840,2160
32x310103801,0,0.906279,0.232625,0.056325,0.059846,3840,2160
32x310103801,0,0.95891,0.063707,0.030471,0.111969,3840,2160
32x310103801,0,0.700369,0.360039,0.056325,0.044402,3840,2160
32x310103801,0,0.306556,0.722973,0.073869,0.055985,3840,2160
32x310103801,0,0.222068,0.701737,0.058172,0.044402,3840,2160
32x310103801,0,0.11542,0.696911,0.055402,0.050193,3840,2160
32x310103901,6,0.472761,0.021236,0.014774,0.030888,3840,2160
32x310103901,6,0.687442,0.333977,0.012004,0.019305,3840,2160
32x310103901,6,0.300554,0.702703,0.019391,0.019305,3840,2160
32x310103901,0,0.56048,0.357143,0.040628,0.07722,3840,2160
32x310103901,0,0.701293,0.361969,0.058172,0.040541,3840,2160
32x310103901,0,0.905817,0.236486,0.060942,0.052124,3840,2160
32x310103901,0,0.961219,0.062741,0.033241,0.121622,3840,2160
32x310103901,0,0.463527,0.478764,0.024007,0.100386,3840,2160
32x310103901,0,0.309326,0.724903,0.073869,0.052124,3840,2160
32x310103901,0,0.220683,0.709459,0.057248,0.040541,3840,2160
32x310103901,0,0.114035,0.698842,0.054478,0.050193,3840,2160
32x310103901,5,0.555402,0.184363,0.019391,0.03668,3840,2160
32x310103901,4,0.500923,0.830116,0.01385,0.057915,3840,2160
32x310103901,4,0.685134,0.314672,0.022161,0.023166,3840,2160
32x310103901,6,0.793629,0.185328,0.012004,0.023166,3840,2160
32x310103901,6,0.872576,0.241313,0.01108,0.023166,3840,2160
32x310103901,6,0.88458,0.245174,0.01108,0.027027,3840,2160
32x310103901,6,0.878116,0.218147,0.01662,0.023166,3840,2160
32x310104001,6,0.296861,0.700772,0.012004,0.023166,3840,2160
32x310104001,6,0.70868,0.326255,0.012004,0.023166,3840,2160
32x310104001,6,0.882271,0.246139,0.019391,0.025097,3840,2160
32x310104001,6,0.869806,0.235521,0.020314,0.027027,3840,2160
32x310104001,6,0.881348,0.216216,0.021237,0.019305,3840,2160
32x310104001,0,0.709603,0.276062,0.047091,0.03861,3840,2160
32x310104001,0,0.701293,0.359073,0.058172,0.050193,3840,2160
32x310104001,0,0.459372,0.482625,0.023084,0.104247,3840,2160
32x310104001,0,0.113112,0.699807,0.054478,0.048263,3840,2160
32x310104001,0,0.21976,0.709459,0.055402,0.040541,3840,2160
32x310104001,0,0.306094,0.727799,0.067405,0.046332,3840,2160
32x310104001,0,0.912281,0.234556,0.051708,0.048263,3840,2160
32x310104001,0,0.95891,0.066602,0.032318,0.117761,3840,2160
32x310104001,4,0.525392,0.242278,0.012927,0.052124,3840,2160
32x310104001,4,0.524931,0.472008,0.012004,0.048263,3840,2160
32x310104001,4,0.734995,0.323359,0.025854,0.028958,3840,2160
32x310104001,5,0.633887,0.245174,0.026777,0.027027,3840,2160
32x310104001,6,0.857802,0.177606,0.014774,0.023166,3840,2160
32x310104101,6,0.918283,0.180502,0.015697,0.025097,3840,2160
32x310104101,6,0.880886,0.246139,0.020314,0.028958,3840,2160
32x310104101,6,0.868883,0.240347,0.020314,0.021236,3840,2160
32x310104101,6,0.880425,0.219112,0.017544,0.021236,3840,2160
32x310104101,6,0.729917,0.333977,0.012004,0.023166,3840,2160
32x310104101,6,0.298707,0.699807,0.01385,0.025097,3840,2160
32x310104101,5,0.739151,0.241313,0.019391,0.030888,3840,2160
32x310104101,4,0.671745,0.292471,0.030471,0.021236,3840,2160
32x310104101,4,0.738689,0.324324,0.027701,0.027027,3840,2160
32x310104101,0,0.306556,0.723938,0.073869,0.054054,3840,2160
32x310104101,0,0.220222,0.705598,0.058172,0.03668,3840,2160
32x310104101,0,0.114035,0.701737,0.052632,0.048263,3840,2160
32x310104101,0,0.461681,0.482625,0.025854,0.096525,3840,2160
32x310104101,0,0.699908,0.357143,0.057248,0.046332,3840,2160
32x310104101,0,0.825946,0.30695,0.052632,0.057915,3840,2160
32x310104101,0,0.908126,0.234556,0.056325,0.052124,3840,2160
32x310104101,0,0.957987,0.05888,0.036011,0.117761,3840,2160
32x310104201,6,0.747922,0.352317,0.014774,0.025097,3840,2160
32x310104201,6,0.882271,0.247104,0.017544,0.027027,3840,2160
32x310104201,6,0.867959,0.243243,0.01662,0.019305,3840,2160
32x310104201,6,0.87627,0.215251,0.018467,0.025097,3840,2160
32x310104201,6,0.968144,0.197876,0.019391,0.025097,3840,2160
32x310104201,6,0.299169,0.697876,0.01662,0.017375,3840,2160
32x310104201,5,0.827331,0.241313,0.025854,0.027027,3840,2160
32x310104201,4,0.801939,0.258687,0.028624,0.023166,3840,2160
32x310104201,4,0.738227,0.326255,0.023084,0.015444,3840,2160
32x310104201,4,0.843029,0.319498,0.027701,0.021236,3840,2160
32x310104201,0,0.114035,0.695946,0.054478,0.044402,3840,2160
32x310104201,0,0.218837,0.705598,0.059095,0.03668,3840,2160
32x310104201,0,0.305171,0.720077,0.071099,0.042471,3840,2160
32x310104201,0,0.460757,0.482625,0.027701,0.100386,3840,2160
32x310104201,0,0.697138,0.357143,0.057248,0.042471,3840,2160
32x310104201,0,0.906279,0.238417,0.054478,0.048263,3840,2160
32x310104201,0,0.95614,0.05888,0.036011,0.110039,3840,2160
32x310104301,6,0.863343,0.271236,0.01662,0.028958,3840,2160
32x310104301,6,0.883657,0.247104,0.018467,0.023166,3840,2160
32x310104301,6,0.878116,0.221042,0.01662,0.025097,3840,2160
32x310104301,6,0.297322,0.701737,0.018467,0.025097,3840,2160
32x310104301,0,0.699908,0.359073,0.059095,0.046332,3840,2160
32x310104301,0,0.909511,0.235521,0.055402,0.054054,3840,2160
32x310104301,0,0.95891,0.060811,0.036011,0.1139,3840,2160
32x310104301,0,0.461681,0.482625,0.027701,0.104247,3840,2160
32x310104301,0,0.308403,0.725869,0.073869,0.054054,3840,2160
32x310104301,0,0.21976,0.706564,0.057248,0.046332,3840,2160
32x310104301,0,0.112188,0.701737,0.052632,0.048263,3840,2160
32x310104301,4,0.596953,0.239382,0.026777,0.023166,3840,2160
32x310104301,4,0.738689,0.324324,0.029548,0.027027,3840,2160
32x310104301,6,0.755771,0.364865,0.01385,0.023166,3840,2160
32x310104401,6,0.861034,0.350386,0.015697,0.025097,3840,2160
32x310104401,6,0.882733,0.245174,0.01662,0.027027,3840,2160
32x310104401,6,0.877193,0.220077,0.020314,0.019305,3840,2160
32x310104401,6,0.751154,0.361004,0.015697,0.027027,3840,2160
32x310104401,6,0.296861,0.700772,0.017544,0.023166,3840,2160
32x310104401,0,0.699446,0.358108,0.060018,0.048263,3840,2160
32x310104401,0,0.908126,0.232625,0.054478,0.055985,3840,2160
32x310104401,0,0.955679,0.061776,0.036934,0.11583,3840,2160
32x310104401,0,0.460757,0.477799,0.025854,0.102317,3840,2160
32x310104401,0,0.307941,0.726834,0.072946,0.052124,3840,2160
32x310104401,0,0.220222,0.705598,0.056325,0.044402,3840,2160
32x310104401,0,0.11265,0.695946,0.053555,0.052124,3840,2160
32x310104401,4,0.503232,0.403475,0.014774,0.054054,3840,2160
32x310104401,4,0.504155,0.03668,0.018467,0.061776,3840,2160
32x310104401,4,0.736842,0.322394,0.025854,0.030888,3840,2160
32x310104501,6,0.877655,0.244208,0.019391,0.028958,3840,2160
32x310104501,6,0.87627,0.219112,0.018467,0.021236,3840,2160
32x310104501,6,0.749769,0.360039,0.014774,0.025097,3840,2160
32x310104501,6,0.296861,0.697876,0.015697,0.025097,3840,2160
32x310104501,5,0.500462,0.055985,0.014774,0.054054,3840,2160
32x310104501,5,0.48615,0.070463,0.015697,0.052124,3840,2160
32x310104501,4,0.557248,0.283784,0.026777,0.042471,3840,2160
32x310104501,4,0.765466,0.329151,0.024007,0.028958,3840,2160
32x310104501,4,0.475993,0.909266,0.017544,0.061776,3840,2160
32x310104501,0,0.11265,0.694015,0.055402,0.059846,3840,2160
32x310104501,0,0.217452,0.703668,0.056325,0.044402,3840,2160
32x310104501,0,0.305633,0.722973,0.073869,0.048263,3840,2160
32x310104501,0,0.45891,0.473938,0.027701,0.102317,3840,2160
32x310104501,0,0.695753,0.357143,0.058172,0.054054,3840,2160
32x310104501,0,0.908126,0.232625,0.050785,0.048263,3840,2160
32x310104501,0,0.95337,0.05888,0.036011,0.117761,3840,2160
32x310104601,6,0.746999,0.350386,0.01662,0.028958,3840,2160
32x310104601,6,0.878578,0.247104,0.015697,0.030888,3840,2160
32x310104601,6,0.875346,0.221042,0.01662,0.025097,3840,2160
32x310104601,6,0.298246,0.694981,0.012927,0.023166,3840,2160
32x310104601,5,0.488458,0.258687,0.012927,0.046332,3840,2160
32x310104601,5,0.500462,0.236486,0.01108,0.044402,3840,2160
32x310104601,0,0.903509,0.233591,0.054478,0.050193,3840,2160
32x310104601,0,0.954755,0.061776,0.033241,0.11583,3840,2160
32x310104601,0,0.696214,0.357143,0.062789,0.042471,3840,2160
32x310104601,0,0.460295,0.473938,0.021237,0.094595,3840,2160
32x310104601,0,0.307941,0.718147,0.069252,0.046332,3840,2160
32x310104601,0,0.220222,0.699807,0.058172,0.040541,3840,2160
32x310104601,0,0.114497,0.69112,0.053555,0.050193,3840,2160
32x310104701,6,0.741459,0.341699,0.014774,0.030888,3840,2160
32x310104701,6,0.878578,0.243243,0.021237,0.023166,3840,2160
32x310104701,6,0.878116,0.218147,0.020314,0.023166,3840,2160
32x310104701,6,0.297784,0.695946,0.01385,0.025097,3840,2160
32x310104701,5,0.472761,0.609073,0.014774,0.044402,3840,2160
32x310104701,5,0.487535,0.571429,0.01108,0.042471,3840,2160
32x310104701,0,0.905817,0.232625,0.053555,0.052124,3840,2160
32x310104701,0,0.952447,0.063707,0.037858,0.11583,3840,2160
32x310104701,0,0.461681,0.47973,0.024007,0.102317,3840,2160
32x310104701,0,0.697599,0.361004,0.058172,0.050193,3840,2160
32x310104701,0,0.309326,0.714286,0.070175,0.054054,3840,2160
32x310104701,0,0.21976,0.699807,0.059095,0.040541,3840,2160
32x310104701,0,0.115882,0.689189,0.060018,0.057915,3840,2160
32x310104801,6,0.743306,0.34556,0.020314,0.030888,3840,2160
32x310104801,6,0.87904,0.246139,0.022161,0.025097,3840,2160
32x310104801,6,0.870268,0.205598,0.023084,0.03668,3840,2160
32x310104801,6,0.293629,0.697876,0.018467,0.025097,3840,2160
32x310104801,5,0.469529,0.957529,0.012004,0.042471,3840,2160
32x310104801,5,0.457064,0.984556,0.012927,0.023166,3840,2160
32x310104801,0,0.696676,0.359073,0.058172,0.042471,3840,2160
32x310104801,0,0.905817,0.238417,0.059095,0.055985,3840,2160
32x310104801,0,0.955217,0.05888,0.032318,0.117761,3840,2160
32x310104801,0,0.460295,0.476834,0.024931,0.092664,3840,2160
32x310104801,0,0.306556,0.724903,0.070175,0.052124,3840,2160
32x310104801,0,0.217452,0.700772,0.060018,0.042471,3840,2160
32x310104801,0,0.114958,0.690154,0.052632,0.048263,3840,2160
32x310104901,6,0.745152,0.366795,0.01662,0.030888,3840,2160
32x310104901,6,0.876731,0.25,0.023084,0.025097,3840,2160
32x310104901,6,0.8735,0.222008,0.020314,0.023166,3840,2160
32x310104901,6,0.295476,0.701737,0.012927,0.025097,3840,2160
32x310104901,0,0.952447,0.063707,0.034164,0.123552,3840,2160
